caldt,mret,model,year,portfolio_alpha,target_mode,long_decile,short_decile,backtest_start,backtest_end
2005-10-31,-0.02656682306558712,ols,2004,-0.008612061256272542,alpha,0.1,0,,
2005-11-30,0.0398532742973034,ols,2004,-0.004729878530414899,alpha,0.1,0,,
2005-12-30,0.0071932309319701305,ols,2004,0.007180943659147752,alpha,0.1,0,,
2006-01-31,0.0464869794756475,ols,2005,0.007469874851212602,alpha,0.1,0,,
2006-02-28,-0.018077694791491582,ols,2005,-0.015431967798248972,alpha,0.1,0,,
2006-03-31,0.018254666155446176,ols,2005,-0.0032064571622221223,alpha,0.1,0,,
2006-04-28,0.011971419425299206,ols,2005,0.004358278010584249,alpha,0.1,0,,
2006-05-31,-0.042752839414813004,ols,2005,-0.002380590798176048,alpha,0.1,0,,
2006-06-30,-0.0023486286195969386,ols,2005,-0.0014752428529845388,alpha,0.1,0,,
2006-07-31,-0.012748694418037504,ols,2005,-0.001114340009431749,alpha,0.1,0,,
2006-08-31,0.019135569251532304,ols,2005,-0.005895136314035366,alpha,0.1,0,,
2006-09-29,0.012572239136048314,ols,2005,-0.008507332860062524,alpha,0.1,0,,
2006-10-31,0.03588199863763163,ols,2005,-0.003029716373314638,alpha,0.1,0,,
2006-11-30,0.028977181248884452,ols,2005,0.00558507704854273,alpha,0.1,0,,
2006-12-29,0.006627322430753299,ols,2005,0.00021794972994571525,alpha,0.1,0,,
2007-01-31,0.03374130112477305,ols,2006,0.01489126872141644,alpha,0.1,0,,
2007-02-28,-0.01841877998320898,ols,2006,-0.004096551696261514,alpha,0.1,0,,
2007-03-30,-0.00074133273220632,ols,2006,-0.01448725782940314,alpha,0.1,0,,
2007-04-30,0.03267312516373747,ols,2006,-0.006102276364685501,alpha,0.1,0,,
2007-05-31,0.030368745843241972,ols,2006,-0.009720723392586863,alpha,0.1,0,,
2007-06-29,-0.026062352324392267,ols,2006,-0.011212199231400658,alpha,0.1,0,,
2007-07-31,-0.030120904756852442,ols,2006,0.000691462789769455,alpha,0.1,0,,
2007-08-31,0.01995719396066009,ols,2006,0.0027740591327670185,alpha,0.1,0,,
2007-09-28,0.05307027180568656,ols,2006,0.010862200875094777,alpha,0.1,0,,
2007-10-31,0.03458339381834954,ols,2006,0.009278796702666563,alpha,0.1,0,,
2007-11-30,-0.052820883224851484,ols,2006,-0.0054956087935892,alpha,0.1,0,,
2007-12-31,-0.010685030020557037,ols,2006,-0.0066981721628497255,alpha,0.1,0,,
2008-01-31,-0.08662446878116097,ols,2007,-0.013803868380861797,alpha,0.1,0,,
2008-02-29,-0.013591555835876004,ols,2007,0.01543765078660124,alpha,0.1,0,,
2008-03-31,-0.014110919751735085,ols,2007,-0.005284270519930821,alpha,0.1,0,,
2008-04-30,0.06716808534167744,ols,2007,0.013947491047660764,alpha,0.1,0,,
2008-05-30,0.03887654234770839,ols,2007,0.01405875540703861,alpha,0.1,0,,
2008-06-30,-0.06364226645017391,ols,2007,0.018500256169448198,alpha,0.1,0,,
2008-07-31,-0.02890238233796409,ols,2007,-0.018095443309679597,alpha,0.1,0,,
2008-08-29,0.006479743947923602,ols,2007,-0.009555386732427576,alpha,0.1,0,,
2008-09-30,-0.12214428048678933,ols,2007,-0.016927754356106883,alpha,0.1,0,,
2008-10-31,-0.19229067613404952,ols,2007,-0.011724707992094935,alpha,0.1,0,,
2008-11-28,-0.09583798080136488,ols,2007,-0.015015104652690722,alpha,0.1,0,,
2008-12-31,0.024843349379653,ols,2007,0.0019290677732007322,alpha,0.1,0,,
2009-01-30,-0.06176901311274465,ols,2008,0.009345856548363764,alpha,0.1,0,,
2009-02-27,-0.0835125745633306,ols,2008,0.01409692938035556,alpha,0.1,0,,
2009-03-31,0.09251427698701556,ols,2008,-0.0011019799100935451,alpha,0.1,0,,
2009-04-30,0.12698585245071498,ols,2008,0.024893916243756295,alpha,0.1,0,,
2009-05-29,0.05691371019312661,ols,2008,0.0022547392118624915,alpha,0.1,0,,
2009-06-30,-0.002517521836865388,ols,2008,-0.013134236469552422,alpha,0.1,0,,
2009-07-31,0.08131658933014424,ols,2008,0.009700288304552343,alpha,0.1,0,,
2009-08-31,0.03613200035454221,ols,2008,0.014822152191230079,alpha,0.1,0,,
2009-09-30,0.057788831351234214,ols,2008,0.015763554502966078,alpha,0.1,0,,
2009-10-30,-0.03097172169214032,ols,2008,-0.006660981260716899,alpha,0.1,0,,
2009-11-30,0.06003703114069018,ols,2008,0.004076429346181784,alpha,0.1,0,,
2009-12-31,0.044192897185867025,ols,2008,0.010933356006362471,alpha,0.1,0,,
2010-01-29,-0.04997743044786443,ols,2009,-0.01447582351872636,alpha,0.1,0,,
2010-02-26,0.03880019925410144,ols,2009,0.008112425113447553,alpha,0.1,0,,
2010-03-31,0.06849474528959591,ols,2009,0.0064937871624515045,alpha,0.1,0,,
2010-04-30,0.022187840542511966,ols,2009,0.003832322172653533,alpha,0.1,0,,
2010-05-28,-0.07326004500051769,ols,2009,0.005802856249805255,alpha,0.1,0,,
2010-06-30,-0.057241526802920904,ols,2009,-0.005544272756890754,alpha,0.1,0,,
2010-07-30,0.06634704256827932,ols,2009,-0.0030913222205442153,alpha,0.1,0,,
2010-08-31,-0.04266439092214863,ols,2009,0.00476128743993081,alpha,0.1,0,,
2010-09-30,0.11753685627865494,ols,2009,0.012565265065136097,alpha,0.1,0,,
2010-10-29,0.04634398823445838,ols,2009,0.002476178506071472,alpha,0.1,0,,
2010-11-30,0.021832148783989716,ols,2009,0.01469268337352471,alpha,0.1,0,,
2010-12-31,0.05860695243847634,ols,2009,-0.005043658912706306,alpha,0.1,0,,
2011-01-31,0.007596366753395397,ols,2010,-0.009589365738350928,alpha,0.1,0,,
2011-02-28,0.044252492084300654,ols,2010,0.008757851130800236,alpha,0.1,0,,
2011-03-31,0.016500559181837425,ols,2010,0.007932923444543116,alpha,0.1,0,,
2011-04-29,0.035283568551322295,ols,2010,0.0018089056254311647,alpha,0.1,0,,
2011-05-31,-0.017974129734489967,ols,2010,-0.00791966988977273,alpha,0.1,0,,
2011-06-30,-0.018847502105310932,ols,2010,-0.0025561663925530997,alpha,0.1,0,,
2011-07-29,-0.02095370444177691,ols,2010,0.0014494345686731913,alpha,0.1,0,,
2011-08-31,-0.0633909781898811,ols,2010,-0.0013592687487864671,alpha,0.1,0,,
2011-09-30,-0.099415933595282,ols,2010,-0.018996288027399097,alpha,0.1,0,,
2011-10-31,0.12154293695869586,ols,2010,-0.00035386224064781757,alpha,0.1,0,,
2011-11-30,-0.005434255455256361,ols,2010,-0.0002881342272467117,alpha,0.1,0,,
2011-12-30,-0.024189080476184992,ols,2010,-0.025883120448184388,alpha,0.1,0,,
2012-01-31,0.05723577173642135,ols,2011,-0.0004112476384617869,alpha,0.1,0,,
2012-02-29,0.04469968347735802,ols,2011,0.0005177561878444009,alpha,0.1,0,,
2012-03-30,0.024759269244841085,ols,2011,-0.00497507668955709,alpha,0.1,0,,
2012-04-30,-0.006368092155296354,ols,2011,0.0031394341645033354,alpha,0.1,0,,
2012-05-31,-0.06949618869516494,ols,2011,-0.0025227373604915365,alpha,0.1,0,,
2012-06-29,0.037067829297628675,ols,2011,-0.0030629280155962113,alpha,0.1,0,,
2012-07-31,0.00501345912740099,ols,2011,-0.0009227247097792386,alpha,0.1,0,,
2012-08-31,0.029227653418676256,ols,2011,0.002114651623945401,alpha,0.1,0,,
2012-09-28,0.024864222593470035,ols,2011,-0.00011482084635431114,alpha,0.1,0,,
2012-10-31,-0.01984705783572869,ols,2011,0.0064155816906936065,alpha,0.1,0,,
2012-11-30,0.007165188686137857,ols,2011,-0.0009645818615561467,alpha,0.1,0,,
2012-12-31,0.01556189114092149,ols,2011,0.006575736136932551,alpha,0.1,0,,
2013-01-31,0.0520567713504189,ols,2012,-0.0031702005137489997,alpha,0.1,0,,
2013-02-28,0.007800831164489551,ols,2012,-0.004472683527446575,alpha,0.1,0,,
2013-03-28,0.03482216020418346,ols,2012,-0.005731717184073955,alpha,0.1,0,,
2013-04-30,0.011583865262843593,ols,2012,-0.0016479156175255132,alpha,0.1,0,,
2013-05-31,0.028911441099913306,ols,2012,-0.0007551016808913964,alpha,0.1,0,,
2013-06-28,-0.011854014142590946,ols,2012,-0.0008068644945882116,alpha,0.1,0,,
2013-07-31,0.06192727714511046,ols,2012,0.002992571735326556,alpha,0.1,0,,
2013-08-30,-0.014336246598529633,ols,2012,0.007554856752122672,alpha,0.1,0,,
2013-09-30,0.05356011521897797,ols,2012,0.008743298037587943,alpha,0.1,0,,
2013-10-31,0.0338224481106541,ols,2012,-0.004628969624095813,alpha,0.1,0,,
2013-11-29,0.02916600520429833,ols,2012,-0.003907727467232912,alpha,0.1,0,,
2013-12-31,0.03298055227155805,ols,2012,0.004167623349249725,alpha,0.1,0,,
2014-01-31,-0.017617147314309682,ols,2013,0.01011609710647476,alpha,0.1,0,,
2014-02-28,0.05453181091105308,ols,2013,0.004442077132119568,alpha,0.1,0,,
2014-03-31,-0.022759523073226984,ols,2013,-0.016726353722562336,alpha,0.1,0,,
2014-04-30,-0.02501529475626346,ols,2013,-0.015851537434704164,alpha,0.1,0,,
2014-05-30,0.027252649167926246,ols,2013,0.005794463254170625,alpha,0.1,0,,
2014-06-30,0.03495972125211384,ols,2013,0.0011713256026507912,alpha,0.1,0,,
2014-07-31,-0.020072720386450398,ols,2013,0.005142506740508552,alpha,0.1,0,,
2014-08-29,0.0439410219552496,ols,2013,-0.0022641285818991302,alpha,0.1,0,,
2014-09-30,-0.02252704082021592,ols,2013,-0.001683742781227078,alpha,0.1,0,,
2014-10-31,0.031400161362515756,ols,2013,0.0009407977301371558,alpha,0.1,0,,
2014-11-28,0.02381653906795251,ols,2013,-0.003938948267032803,alpha,0.1,0,,
2014-12-31,-0.0055579728417440395,ols,2013,-0.003762168703064785,alpha,0.1,0,,
2015-01-30,-0.015673647501581862,ols,2014,0.010958847547762815,alpha,0.1,0,,
2015-02-27,0.0570994015518405,ols,2014,-0.011917072570035006,alpha,0.1,0,,
2015-03-31,-0.006315914102524711,ols,2014,0.0012220838118861396,alpha,0.1,0,,
2015-04-30,0.0009481050463127727,ols,2014,-0.0015965724617524222,alpha,0.1,0,,
2015-05-29,0.01946060657848872,ols,2014,0.001123531908265061,alpha,0.1,0,,
2015-06-30,-0.016251657069943897,ols,2014,-0.005754530853625903,alpha,0.1,0,,
2015-07-31,0.020506966857093398,ols,2014,-0.0012685359801601105,alpha,0.1,0,,
2015-08-31,-0.06233610324333027,ols,2014,0.00542130606687672,alpha,0.1,0,,
2015-09-30,-0.03656028491062694,ols,2014,-0.002596394340329662,alpha,0.1,0,,
2015-10-30,0.07465647966423349,ols,2014,-0.0034024846978240736,alpha,0.1,0,,
2015-11-30,0.005205804599733619,ols,2014,-0.006298113741970083,alpha,0.1,0,,
2015-12-31,-0.016039615803946423,ols,2014,0.005565103069692757,alpha,0.1,0,,
2016-01-29,-0.07584433877603965,ols,2015,-0.0058116524792973245,alpha,0.1,0,,
2016-02-29,-0.008450233499434223,ols,2015,-0.004968969168958917,alpha,0.1,0,,
2016-03-31,0.06526728284866454,ols,2015,-0.0059520847534072635,alpha,0.1,0,,
2016-04-29,0.00850978521394539,ols,2015,0.0037800025231337683,alpha,0.1,0,,
2016-05-31,0.023021811015723728,ols,2015,-0.0013228002003362015,alpha,0.1,0,,
2016-06-30,-0.01577182793925256,ols,2015,-0.014443079563797697,alpha,0.1,0,,
2016-07-29,0.05054303390298617,ols,2015,0.004970266661822466,alpha,0.1,0,,
2016-08-31,0.008394969896662682,ols,2015,0.0044919062716583125,alpha,0.1,0,,
2016-09-30,0.008284880539204465,ols,2015,0.0018540156752380361,alpha,0.1,0,,
2016-10-31,-0.024443433685840912,ols,2015,0.004659371161721271,alpha,0.1,0,,
2016-11-30,0.03177433848147508,ols,2015,-0.008427953073798004,alpha,0.1,0,,
2016-12-30,0.0073150363149173305,ols,2015,-0.00815359705186672,alpha,0.1,0,,
2017-01-31,0.034640151603959196,ols,2016,0.010214963836509775,alpha,0.1,0,,
2017-02-28,0.03531468787081312,ols,2016,-0.004518966099846186,alpha,0.1,0,,
2017-03-31,0.010643212784837573,ols,2016,0.0029642657789527337,alpha,0.1,0,,
2017-04-28,0.021056252799551912,ols,2016,0.004793065427909644,alpha,0.1,0,,
2017-05-31,0.024661657214170775,ols,2016,0.008478924657462802,alpha,0.1,0,,
2017-06-30,0.004735441365735838,ols,2016,-0.004807782346785138,alpha,0.1,0,,
2017-07-31,0.026653679527007007,ols,2016,0.006836884223884555,alpha,0.1,0,,
2017-08-31,0.010013652712315439,ols,2016,0.0024013465323827563,alpha,0.1,0,,
2017-09-29,0.012814527989000462,ols,2016,-0.011787344026171955,alpha,0.1,0,,
2017-10-31,0.027838245595898876,ols,2016,0.0004421204109843341,alpha,0.1,0,,
2017-11-30,0.023027177792923105,ols,2016,-0.009008512855848014,alpha,0.1,0,,
2017-12-29,0.0018799439142558254,ols,2016,-0.006107250240870144,alpha,0.1,0,,
2018-01-31,0.07970030077144447,ols,2017,0.019492476064351644,alpha,0.1,0,,
2018-02-28,-0.021715662120439246,ols,2017,0.009828403021364524,alpha,0.1,0,,
2018-03-29,-0.016585193237242293,ols,2017,0.0037154669535893886,alpha,0.1,0,,
2018-04-30,0.004445469249567364,ols,2017,0.0010556264170485863,alpha,0.1,0,,
2018-05-31,0.04706724117278574,ols,2017,0.008097749435397913,alpha,0.1,0,,
2018-06-29,0.011305920600391131,ols,2017,0.00224292238234318,alpha,0.1,0,,
2018-07-31,0.017686182901117387,ols,2017,-0.01406951567620467,alpha,0.1,0,,
2018-08-31,0.05312965163574593,ols,2017,0.006325302532050381,alpha,0.1,0,,
2018-09-28,-0.0005035515017304706,ols,2017,-0.00032075224512085254,alpha,0.1,0,,
2018-10-31,-0.09796436463436,ols,2017,-0.007401777179716809,alpha,0.1,0,,
2018-11-30,0.013367030398185795,ols,2017,-0.004696750935272616,alpha,0.1,0,,
2018-12-31,-0.08725129356207964,ols,2017,0.010140666807249524,alpha,0.1,0,,
2019-01-31,0.10364803446963015,ols,2018,0.009720031338824806,alpha,0.1,0,,
2019-02-28,0.042026443199148424,ols,2018,-0.0019695074225556802,alpha,0.1,0,,
2019-03-29,0.019140846877887745,ols,2018,0.0024759362861274253,alpha,0.1,0,,
2019-04-30,0.04097927649286939,ols,2018,-0.001709859629183498,alpha,0.1,0,,
2019-05-31,-0.05036486174466163,ols,2018,0.019934034961071198,alpha,0.1,0,,
2019-06-28,0.06450543138029252,ols,2018,-0.011335396805754766,alpha,0.1,0,,
2019-07-31,0.0166837513872701,ols,2018,0.004454640916506979,alpha,0.1,0,,
2019-08-30,-0.015262775174633458,ols,2018,0.005423489300095952,alpha,0.1,0,,
2019-09-30,-0.01196522429582144,ols,2018,-0.014792755958111525,alpha,0.1,0,,
2019-10-31,0.02073506896118567,ols,2018,-0.006104490357861543,alpha,0.1,0,,
2019-11-29,0.045563426590094255,ols,2018,-0.0006165119620356457,alpha,0.1,0,,
2019-12-31,0.020733830570014936,ols,2018,-0.00610712337182381,alpha,0.1,0,,
2020-01-31,0.027231399147146937,ols,2019,0.018893311860281436,alpha,0.1,0,,
2020-02-28,-0.05844618255976143,ols,2019,0.016102175986496527,alpha,0.1,0,,
2020-03-31,-0.12059202610516048,ols,2019,0.007842362740495878,alpha,0.1,0,,
2020-04-30,0.14139763998702945,ols,2019,-0.0034304737913937455,alpha,0.1,0,,
2020-05-29,0.08598276074552479,ols,2019,0.016096500081617213,alpha,0.1,0,,
2020-06-30,0.04525720498518853,ols,2019,0.016804381449582895,alpha,0.1,0,,
2020-07-31,0.06813810840093852,ols,2019,0.009532291881821385,alpha,0.1,0,,
2020-08-31,0.07098774157984943,ols,2019,-0.011931531288561864,alpha,0.1,0,,
2020-09-30,-0.026887995188412492,ols,2019,0.004079042473297673,alpha,0.1,0,,
2020-10-30,-0.01569355456172913,ols,2019,0.006221975554269298,alpha,0.1,0,,
2020-11-30,0.11592041703160832,ols,2019,-0.014456663097919029,alpha,0.1,0,,
2020-12-31,0.04588625709162873,ols,2019,-0.008546311296626308,alpha,0.1,0,,
2021-01-29,-0.0011410834596625391,ols,2020,0.004485409685075051,alpha,0.1,0,,
2021-02-26,0.03723487174524975,ols,2020,0.010406599477336638,alpha,0.1,0,,
2021-03-31,-0.006736851093980853,ols,2020,-0.022570469354484708,alpha,0.1,0,,
2021-04-30,0.05766119770079431,ols,2020,0.003820585341125747,alpha,0.1,0,,
2021-05-28,-0.01360172486464268,ols,2020,-0.004006321753731655,alpha,0.1,0,,
2021-06-30,0.048688792849043164,ols,2020,0.009244433644393514,alpha,0.1,0,,
2021-07-30,0.00921896898546438,ols,2020,-0.002317975524416196,alpha,0.1,0,,
2021-08-31,0.02827392058427735,ols,2020,-0.00497755779484247,alpha,0.1,0,,
2021-09-30,-0.04770087968380866,ols,2020,0.0054269461983715295,alpha,0.1,0,,
2021-10-29,0.0652929722299671,ols,2020,-0.004067272604866112,alpha,0.1,0,,
2021-11-30,-0.031784604134113194,ols,2020,-0.009511857544902566,alpha,0.1,0,,
2021-12-31,0.0031384293951301225,ols,2020,-0.017874401979221948,alpha,0.1,0,,
2022-01-31,-0.09149144570605879,ols,2021,0.0024786855460271345,alpha,0.1,0,,
2022-02-28,-0.020288471384599487,ols,2021,0.008700932997413185,alpha,0.1,0,,
2022-03-31,0.008013074152489018,ols,2021,-0.020263103395897243,alpha,0.1,0,,
2022-04-29,-0.11299082212296134,ols,2021,0.002176334064037444,alpha,0.1,0,,
2022-05-31,-0.01763622680522327,ols,2021,0.0017771239720714427,alpha,0.1,0,,
2022-06-30,-0.08761917080759785,ols,2021,-0.015457929157189923,alpha,0.1,0,,
2022-07-29,0.10165231618586379,ols,2021,-0.014732969644143723,alpha,0.1,0,,
2022-08-31,-0.029795749614421007,ols,2021,0.006868593339737397,alpha,0.1,0,,
2022-09-30,-0.0942369738397283,ols,2021,-0.0002379247715656313,alpha,0.1,0,,
2022-10-31,0.07456461918891832,ols,2021,0.009408386695999305,alpha,0.1,0,,
2022-11-30,0.04622346697793886,ols,2021,0.005475418747210858,alpha,0.1,0,,
2022-12-30,-0.06177620249170303,ols,2021,0.009348960559132091,alpha,0.1,0,,
2023-01-31,0.08203320044292074,ols,2022,-0.004671394866079606,alpha,0.1,0,,
2023-02-28,-0.022591285674877837,ols,2022,-0.0026924011007772933,alpha,0.1,0,,
2023-03-31,0.011877552747100855,ols,2022,-0.02526500426180324,alpha,0.1,0,,
2023-04-28,0.005102622127657556,ols,2022,0.0019862114907066644,alpha,0.1,0,,
2023-05-31,0.0038030493846464147,ols,2022,-0.02339763579816808,alpha,0.1,0,,
2023-06-30,0.06540999567553323,ols,2022,-0.008222944452362255,alpha,0.1,0,,
2023-07-31,0.043091396655680896,ols,2022,0.00882023479085001,alpha,0.1,0,,
2023-08-31,-0.01752675698092252,ols,2022,0.0011201484573142052,alpha,0.1,0,,
2023-09-29,-0.04350073717644726,ols,2022,0.008968268185485108,alpha,0.1,0,,
2023-10-31,-0.034515438326610776,ols,2022,-0.00360273711593892,alpha,0.1,0,,
2023-11-30,0.0945554862950414,ols,2022,-0.002991678926767577,alpha,0.1,0,,
2023-12-29,0.05781410737391521,ols,2022,0.004516852550690051,alpha,0.1,0,,
2024-01-31,0.021921024538457838,ols,2023,0.009652109644767561,alpha,0.1,0,,
2024-02-29,0.07389500380056498,ols,2023,0.009456906759021624,alpha,0.1,0,,
2024-03-28,0.021709488385381278,ols,2023,-0.004140308073744065,alpha,0.1,0,,
2024-04-30,-0.05078307488703567,ols,2023,-0.00587925573092541,alpha,0.1,0,,
2024-05-31,0.04824242704111446,ols,2023,-0.006264957628465059,alpha,0.1,0,,
2024-06-28,0.05599071734061376,ols,2023,0.019535013422157965,alpha,0.1,0,,
2024-07-31,-0.014039110959444856,ols,2023,-0.030296653803733902,alpha,0.1,0,,
2024-08-30,0.02335012340338275,ols,2023,0.004530153469620209,alpha,0.1,0,,
2024-09-30,0.02616244962810119,ols,2023,0.0013479715131082502,alpha,0.1,0,,
2024-10-31,0.002358088308976206,ols,2023,0.011375658059455753,alpha,0.1,0,,
2024-11-29,0.0801182843939213,ols,2023,0.001526084803147587,alpha,0.1,0,,
2024-12-31,-0.010803079408166907,ols,2023,0.01636849662003423,alpha,0.1,0,,
2025-01-31,0.03716003063865419,ols,2024,0.0013490478980494602,alpha,0.1,0,,
2025-02-28,-0.03879269662798958,ols,2024,-0.0024197989860487643,alpha,0.1,0,,
2025-03-31,-0.08407127760394593,ols,2024,-0.016570006637823834,alpha,0.1,0,,
2025-04-30,0.01605912989095672,ols,2024,0.013421868712928933,alpha,0.1,0,,
2025-05-30,0.09507433065823273,ols,2024,0.02980002789184933,alpha,0.1,0,,
2025-06-30,0.06939925730537849,ols,2024,0.01494950586144872,alpha,0.1,0,,
2025-07-31,0.028907794812414837,ols,2024,0.0003420475032738686,alpha,0.1,0,,
2025-08-29,0.015724088655502004,ols,2024,-0.002680363724786406,alpha,0.1,0,,
2025-09-30,0.042288353210725806,ols,2024,-0.00011306297932967696,alpha,0.1,0,,
2025-10-31,0.026952731879687553,ols,2024,-0.007716908942100486,alpha,0.1,0,,
2025-11-28,-0.020384207302470803,ols,2024,-0.01716974160183629,alpha,0.1,0,,
2025-12-31,0.004916339231329418,ols,2024,0.009020544514672976,alpha,0.1,0,,
1991-01-31,0.07435563736748127,random_forest,1990,0.01010444483681959,alpha,0.1,0,,
1991-02-28,0.08697640873330598,random_forest,1990,0.0028497736103945542,alpha,0.1,0,,
1991-03-28,0.04247488469618713,random_forest,1990,0.000203404088582812,alpha,0.1,0,,
1991-04-30,-0.006791504205619903,random_forest,1990,-0.005341507881576644,alpha,0.1,0,,
1991-05-31,0.04701790874016502,random_forest,1990,0.0023645673211049947,alpha,0.1,0,,
1991-06-28,-0.04684057377704319,random_forest,1990,0.002182316041977231,alpha,0.1,0,,
1991-07-31,0.0505739449403596,random_forest,1990,0.0005460601712505841,alpha,0.1,0,,
1991-08-30,0.023983824763239653,random_forest,1990,-0.007674459629239835,alpha,0.1,0,,
1991-09-30,-6.577572929179504e-05,random_forest,1990,0.005185846525816243,alpha,0.1,0,,
1991-10-31,0.030473418587815236,random_forest,1990,0.00830110715846289,alpha,0.1,0,,
1991-11-29,-0.02796614282528964,random_forest,1990,0.010466799192387001,alpha,0.1,0,,
1991-12-31,0.1115785022980625,random_forest,1990,-0.007653953484325293,alpha,0.1,0,,
1992-01-31,0.008162818373044355,random_forest,1991,0.00588163741106372,alpha,0.1,0,,
1992-02-28,0.021145861634742295,random_forest,1991,0.01654611948348394,alpha,0.1,0,,
1992-03-31,-0.022983934382862968,random_forest,1991,0.009013666325077795,alpha,0.1,0,,
1992-04-30,-0.004288531976448061,random_forest,1991,0.0023332200144681008,alpha,0.1,0,,
1992-05-29,0.013448646261647306,random_forest,1991,0.008533400236655683,alpha,0.1,0,,
1992-06-30,-0.017377997564839466,random_forest,1991,0.012991740633671645,alpha,0.1,0,,
1992-07-31,0.03844565146478594,random_forest,1991,-0.0034147952456101277,alpha,0.1,0,,
1992-08-31,-0.019423952784315496,random_forest,1991,0.0020970618962381053,alpha,0.1,0,,
1992-09-30,0.03227664683736902,random_forest,1991,0.0164261132288262,alpha,0.1,0,,
1992-10-30,0.017558278645527812,random_forest,1991,-0.0021086955921134076,alpha,0.1,0,,
1992-11-30,0.043129655804071146,random_forest,1991,-0.012289144299960392,alpha,0.1,0,,
1992-12-31,0.024213507324969234,random_forest,1991,0.005631100407886523,alpha,0.1,0,,
1993-01-29,0.014123464284773587,random_forest,1992,0.007449041481606496,alpha,0.1,0,,
1993-02-26,-0.03138871338183795,random_forest,1992,-0.016396756876715202,alpha,0.1,0,,
1993-03-31,0.022254061070347997,random_forest,1992,-0.0025104089316176775,alpha,0.1,0,,
1993-04-30,-0.0279296381102004,random_forest,1992,0.0037128661695317276,alpha,0.1,0,,
1993-05-28,0.0326910535361103,random_forest,1992,-0.007809023255007583,alpha,0.1,0,,
1993-06-30,0.002505228084357272,random_forest,1992,-0.0006448874211603804,alpha,0.1,0,,
1993-07-30,-0.003117418373116944,random_forest,1992,0.00028977581315254956,alpha,0.1,0,,
1993-08-31,0.03643697059288524,random_forest,1992,-0.005746187359126645,alpha,0.1,0,,
1993-09-30,0.01151299162921641,random_forest,1992,0.0035684492810341764,alpha,0.1,0,,
1993-10-29,0.008204768087975057,random_forest,1992,-0.012137415806122398,alpha,0.1,0,,
1993-11-30,-0.020757150991538343,random_forest,1992,-0.0013314707743857339,alpha,0.1,0,,
1993-12-31,0.026939316303560473,random_forest,1992,0.005601049616893509,alpha,0.1,0,,
1994-01-31,0.04022087080670454,random_forest,1993,0.010949143718471794,alpha,0.1,0,,
1994-02-28,-0.03265912699633203,random_forest,1993,-0.014693176188480952,alpha,0.1,0,,
1994-03-31,-0.03590863141087971,random_forest,1993,0.01679504460857461,alpha,0.1,0,,
1994-04-29,0.011647522073285652,random_forest,1993,0.00832825381746844,alpha,0.1,0,,
1994-05-31,0.019400980974505513,random_forest,1993,0.017426729764792728,alpha,0.1,0,,
1994-06-30,-0.022070268139857817,random_forest,1993,0.012182041112466228,alpha,0.1,0,,
1994-07-29,0.022827825828680037,random_forest,1993,-0.005134429215852918,alpha,0.1,0,,
1994-08-31,0.04516607662316052,random_forest,1993,-0.006689321884896807,alpha,0.1,0,,
1994-09-30,-0.019774275797759228,random_forest,1993,-0.005160281988953089,alpha,0.1,0,,
1994-10-31,0.0068229706934154945,random_forest,1993,-0.010297855529802995,alpha,0.1,0,,
1994-11-30,-0.044585040532961626,random_forest,1993,-0.00891365082816934,alpha,0.1,0,,
1994-12-30,0.00829716089872078,random_forest,1993,-0.005027435315856604,alpha,0.1,0,,
1995-01-31,0.01912528341116239,random_forest,1994,0.004431434608253295,alpha,0.1,0,,
1995-02-28,0.039508361027847966,random_forest,1994,0.0007427990407747886,alpha,0.1,0,,
1995-03-31,0.030532477216853298,random_forest,1994,0.0023807066959741358,alpha,0.1,0,,
1995-04-28,0.024407663502814158,random_forest,1994,0.0021228742911837545,alpha,0.1,0,,
1995-05-31,0.04227547522887587,random_forest,1994,0.01429700774627866,alpha,0.1,0,,
1995-06-30,0.03072799248109007,random_forest,1994,-0.014665630940548739,alpha,0.1,0,,
1995-07-31,0.040007907156778044,random_forest,1994,-0.010676674341951624,alpha,0.1,0,,
1995-08-31,0.011855083038173318,random_forest,1994,0.0032212002491594956,alpha,0.1,0,,
1995-09-29,0.0406305351326284,random_forest,1994,0.005899886344853382,alpha,0.1,0,,
1995-10-31,-0.010579960932366416,random_forest,1994,0.006372700559308445,alpha,0.1,0,,
1995-11-30,0.040653068768418364,random_forest,1994,0.00016482062922036633,alpha,0.1,0,,
1995-12-29,0.010653299911626977,random_forest,1994,-0.002626401404202134,alpha,0.1,0,,
1996-01-31,0.015066583086494511,random_forest,1995,-0.003279820475466466,alpha,0.1,0,,
1996-02-29,0.031142367273149854,random_forest,1995,0.006429611909765716,alpha,0.1,0,,
1996-03-29,0.012848664970306132,random_forest,1995,-0.00037974352086988725,alpha,0.1,0,,
1996-04-30,0.04996312210695626,random_forest,1995,0.009031293705455579,alpha,0.1,0,,
1996-05-31,0.025710772581980963,random_forest,1995,-0.009851462013767399,alpha,0.1,0,,
1996-06-28,-0.023568323711698577,random_forest,1995,-0.0026410026758099253,alpha,0.1,0,,
1996-07-31,-0.06719524450069625,random_forest,1995,0.007849182473626537,alpha,0.1,0,,
1996-08-30,0.04352786351632034,random_forest,1995,0.0017064607153933,alpha,0.1,0,,
1996-09-30,0.05554564176923475,random_forest,1995,-0.0035934715771378037,alpha,0.1,0,,
